S0 f (kHz),S0 Phase velocity (m/ms),S0 Energy velocity (m/ms),S0 Propagation time (micsec),S0 Coincidence angle (deg),S0 Wavelength (mm),S0 Wavenumber (rad/mm),S0 Attenuation (Np/m),S1 f (kHz),S1 Phase velocity (m/ms),S1 Energy velocity (m/ms),S1 Propagation time (micsec),S1 Coincidence angle (deg),S1 Wavelength (mm),S1 Wavenumber (rad/mm),S1 Attenuation (Np/m),S2 f (kHz),S2 Phase velocity (m/ms),S2 Energy velocity (m/ms),S2 Propagation time (micsec),S2 Coincidence angle (deg),S2 Wavelength (mm),S2 Wavenumber (rad/mm),S2 Attenuation (Np/m)
527,6.11292974496561,5.20920564796785,19.1967848378208,3.2165884635696,11.5994871820979,0.541677852524096,0,1058.57559895833,13.8040274771832,-0.220736826757002,-453.028166931497,1.42382179776064,13.0401905076659,0.481832324726076,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
535.5,6.09559766958021,5.15900810632915,19.3835710157769,3.22574409537011,11.38300218409,0.551979627655836,0,1058.45330729166,13.7040274771832,-0.219016852039302,-456.585870305794,1.4342137659613,12.9472196673924,0.485292245639717,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
544,6.07779712499251,5.10770160963929,19.5782775977515,3.23520163609139,11.172421185648,0.562383497970065,0,1058.331015625,13.6040274771832,-0.217255442304202,-460.287663864271,1.44475856021864,12.8542273412911,0.48880303267987,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
552.5,6.05951634735172,5.05528570173504,19.7812756587978,3.24497225442613,10.9674504024465,0.572893888426245,0,1058.20872395833,13.5040274771832,-0.215449941362715,-464.144939504288,1.45545957709984,12.7612135219129,0.492365815867781,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
561,6.0407554887182,5.00176928587776,19.9929253599011,3.25506104956529,10.7678350957544,0.583514258094181,0,1058.08643229167,13.4040274771832,-0.213602958061829,-468.158310668405,1.46632031458622,12.6681782018053,0.495981758946538,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
569.5,6.02148965121145,4.94715147010167,20.2136523622441,3.26548693442963,10.5732917492738,0.594250632269852,0,1057.964140625,13.3040274771832,-0.211710758297842,-472.342552660062,1.47734437588715,12.5751213735125,0.499652060648426,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
578,6.00171449249267,4.8914333224286,20.4439053766657,3.27625816986328,10.3835890873576,0.605107275944655,0,1057.84184895833,13.2040274771832,-0.209772990028629,-476.705795089981,1.4885354734274,12.4820430295751,0.503377956019869,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
586.5,5.98142143868059,4.83462797042066,20.6841148092103,3.28738566056792,10.1985020267359,0.616089038439951,0,1057.71080729167,13.1040274771832,-0.207789681280335,-481.255851512122,1.49989743301718,12.3890456510858,0.507156522312833,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
595,5.96058615319004,4.77673114748868,20.9348185845825,3.29888944083709,10.0177918541009,0.627202620965566,0,1057.588515625,13.0040274771832,-0.205759999954154,-486.003110528195,1.51143419821473,12.2959234948748,0.510997430148174,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
603.5,5.93920516133382,4.71776506896556,21.1964772595017,3.31077857303306,9.84126787296407,0.638452828262175,0,1057.45747395833,12.9040274771832,-0.203680657308558,-490.964637101052,1.52314983489198,12.2028807729545,0.514893607836038,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
