A0 f (kHz),A0 Phase velocity (m/ms),A0 Energy velocity (m/ms),A0 Propagation time (micsec),A0 Coincidence angle (deg),A0 Wavelength (mm),A0 Wavenumber (rad/mm),A0 Attenuation (Np/m),A1 f (kHz),A1 Phase velocity (m/ms),A1 Energy velocity (m/ms),A1 Propagation time (micsec),A1 Coincidence angle (deg),A1 Wavelength (mm),A1 Wavenumber (rad/mm),A1 Attenuation (Np/m)
816,1.32720488711805,1.48052358342914,67.5436724678056,14.9773908656268,1.62647657735055,3.86306534915774,0,1343,3.19219108021525,1.67636495331351,59.6528815532321,6.168323181348,2.37691070753183,2.64342505053714,0
824.5,1.32862195550061,1.47957952982171,67.5867690681351,14.9610429671097,1.61142747786612,3.89914246435707,0,1351.5,3.1741214764942,1.67458978873493,59.716117148633,6.2035756122282,2.34859154753548,2.67529929321806,0
833,1.33000235170335,1.47859968456354,67.6315577799668,14.9451528245055,1.59664147863548,3.93525120777228,0,1360,3.15643425864624,1.67280772637129,59.7797334526446,6.23847525622715,2.32090754312224,2.7072105159032,0
841.5,1.33134702476217,1.47758466926227,67.6780167527918,14.9297067119752,1.58211173471441,3.97139163392514,0,1368.5,3.13912241408327,1.67101507880697,59.8438645277789,6.27301736730698,2.29384173480692,2.73915380117036,0
850,1.33266346493939,1.47653794742507,67.7259938861644,14.9146161755498,1.56783937051693,4.00754402863858,0,1377,3.12216838731918,1.66920173987571,59.9088759681297,6.30721904906823,2.2673699254315,2.77113374253821,0
858.5,1.33394583708468,1.47545647800865,67.7756351952616,14.8999458193402,1.55380994418716,4.04372834057674,0,1385.5,3.10556509247427,1.66736757226594,59.9747780053686,6.34107733766713,2.24147606818785,2.80314628219934,0
867,1.33519502284144,1.47434048997204,67.826937318866,14.8856831696078,1.54001732738343,4.07994455351683,0,1394,3.08929327136112,1.66549838098443,60.0420877868958,6.3746149739989,2.21613577572534,2.83519871661433,0
875.5,1.33641798057694,1.47319362668553,67.8797397630517,14.8717467209535,1.526462570619,4.1161738441,0,1402.5,3.07335510533915,1.66359444176572,60.1108043459564,6.40781135842235,2.19134053856624,2.86727927339426,0
884,1.33760331803053,1.47200948086252,67.9343450569391,14.8582641582159,1.51312592537391,4.15245367342903,0,1411,3.05771938678825,1.6616446959521,60.1813373482357,6.44071620947478,2.16705838893568,2.89940748217009,0
892.5,1.33876376802783,1.47079514170521,67.9904339934534,14.8450886180175,1.50001542636172,4.18874712670085,0,1419.5,3.0423923658747,1.65964218789047,60.2539515623592,6.47330178335084,2.14328451276837,2.93156847340996,0
