S0 f (kHz),S0 Phase velocity (m/ms),S0 Energy velocity 1 (m/ms),S0 Energy velocity 2 (m/ms),S0 Energy velocity absolute (m/ms),S0 Skew angle (deg),S0 Propagation time (micsec),S0 Coincidence angle (deg),S0 Wavelength (mm),S0 Wavenumber (rad/mm),S0 Attenuation (Np/m),S1 f (kHz),S1 Phase velocity (m/ms),S1 Energy velocity 1 (m/ms),S1 Energy velocity 2 (m/ms),S1 Energy velocity absolute (m/ms),S1 Skew angle (deg),S1 Propagation time (micsec),S1 Coincidence angle (deg),S1 Wavelength (mm),S1 Wavenumber (rad/mm),S1 Attenuation (Np/m),S2 f (kHz),S2 Phase velocity (m/ms),S2 Energy velocity 1 (m/ms),S2 Energy velocity 2 (m/ms),S2 Energy velocity absolute (m/ms),S2 Skew angle (deg),S2 Propagation time (micsec),S2 Coincidence angle (deg),S2 Wavelength (mm),S2 Wavenumber (rad/mm),S2 Attenuation (Np/m),S3 f (kHz),S3 Phase velocity (m/ms),S3 Energy velocity 1 (m/ms),S3 Energy velocity 2 (m/ms),S3 Energy velocity absolute (m/ms),S3 Skew angle (deg),S3 Propagation time (micsec),S3 Coincidence angle (deg),S3 Wavelength (mm),S3 Wavenumber (rad/mm),S3 Attenuation (Np/m),S4 f (kHz),S4 Phase velocity (m/ms),S4 Energy velocity 1 (m/ms),S4 Energy velocity 2 (m/ms),S4 Energy velocity absolute (m/ms),S4 Skew angle (deg),S4 Propagation time (micsec),S4 Coincidence angle (deg),S4 Wavelength (mm),S4 Wavenumber (rad/mm),S4 Attenuation (Np/m)
1215.5,1.87615290483162,0.856780858150611,-0.100960863477714,0.862708835498665,6.72059572644848,116.7159595697,10.5341137210294,1.54352357452211,4.07067660701259,0,1215.5,4.23075064029275,3.44635220641759,1.55327661941542,3.78021319334003,-24.2611681188966,29.0161869740957,4.65024926466984,3.48066691920424,1.80516707086011,0,1156,5.35283346895997,2.45329210123523,-1.36921236011526,2.80951679494456,29.1664211265072,40.7615546268013,3.67392826293995,4.63047877937714,1.35691914520009,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1224,1.86097162014494,0.868970205151632,-0.101661771703986,0.874896755775939,6.67276285598922,115.078744250558,10.6210419060849,1.52040165044521,4.13258253523976,0,1224,4.22400965786933,3.43428561006152,1.53032519334474,3.75981553388743,-24.0178574823911,29.1181373229493,4.65768684888634,3.45098828257298,1.82069157954225,0,1164.5,5.30879225643352,2.5561091486423,-1.40044305900785,2.9146071332679,28.7174875251902,39.1219600513209,3.70444917097819,4.55885981660242,1.37823612919562,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1232.5,1.84661913984885,0.88082490004938,-0.102352445884742,0.886751671960978,6.62808267505333,113.529942210301,10.7045620185322,1.49827110738244,4.19362375488683,0,1232.5,4.21726209245526,3.42188323920821,1.50830928680129,3.73955636505523,-23.7870882005331,29.2236739273251,4.66515558722246,3.4217136652781,1.83626858405434,0,1173,5.26908529494171,2.64767393949215,-1.42555394621975,3.00705526112318,28.2987990350339,37.7690011252598,3.73240469817286,4.49197382347972,1.39875821945737,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1241,1.833019594618,0.892361882259898,-0.103032501956309,0.898290279013307,6.58623237346002,112.062159968948,10.7849291636715,1.47705043885415,4.25387322050687,0,1241,4.2104921230154,3.40914994730567,1.48723616019163,3.71943204796052,-23.569158824688,29.3328253510915,4.67267326188809,3.39282201693424,1.85190536839804,0,1181.5,5.23296276589703,2.72882095080346,-1.44527010574821,3.0879231629225,27.907113258695,36.6458634710191,3.75820593679474,4.42908401684048,1.41861957987009,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1249.5,1.82013260684893,0.903585179101228,-0.103702014498124,0.909516510956435,6.54703629608451,110.670252581464,10.8622138908231,1.45668876098354,4.31333410092163,0,1249.5,4.20369967516138,3.39611337799158,1.46697956251402,3.69940740024767,-23.3623338336125,29.4454244808337,4.68024031384368,3.36430546231403,1.86760250445805,0,1190,5.19981328223048,2.80043315404406,-1.46028735800352,3.1583009701759,27.5398126166394,35.7087616448162,3.78219973759935,4.36959099347099,1.43793442374077,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1258,1.80789060570819,0.914513392967455,-0.104360674275232,0.920448747216284,6.51020697782974,109.347769829281,10.9366699383615,1.43711494889363,4.37208263125836,0,1258,4.19689263415769,3.38279302160991,1.44755317367474,3.67949708760158,-23.1668843457426,29.5613711395233,4.68784827835395,3.33616266626207,1.88335699896176,0,1198.5,5.16917399753894,2.86328676935535,-1.47119393125551,3.21913384420847,27.1946875707093,34.9248985712019,3.80465091033626,4.31303629331576,1.45678934279248,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1266.5,1.7962493472992,0.925154309237235,-0.105010754099746,0.931094922323617,6.47571108254636,108.090076435408,11.0084313496481,1.41827820552641,4.4301500810608,0,1266.5,4.19005501464948,3.36919929853142,1.42884157967144,3.6596573846499,-22.9812842075157,29.6806425323632,4.69551538924417,3.30837348176034,1.89917654153012,0,1207,5.14064870000692,2.91817054101785,-1.47853621908501,3.27135883962775,26.8697580664645,34.2680451996888,3.82579414360272,4.25902957747052,1.47526219127861,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1275,1.78517139392358,0.935517589340714,-0.105646244834452,0.941463907440685,6.44300861050272,106.892698907428,11.0776059570162,1.40013442660673,4.48755861421614,0,1275,4.18318667927238,3.35534137946838,1.41089289562459,3.63990858892043,-22.8063450200386,29.8032267631271,4.70324226115883,3.28093072884108,1.91506186093694,0,1215.5,5.1139320033956,2.96579294209973,-1.48277071801109,3.31580107630112,26.563107618448,33.7177955279649,3.84581121828479,4.20726614841267,1.49341284471631,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1283.5,1.77461434235951,0.945614830201601,-0.106271949252669,0.951567724492148,6.41222173642462,105.75130254533,11.1443470466985,1.382636807448,4.54434980562738,0,1283.5,4.17628749004496,3.34124112394539,1.39355150143854,3.62020414279437,-22.6398459956967,29.9289983244066,4.71102951715591,3.25382741725357,1.9310136960131,0,1224,5.08876406896342,3.0067890311821,-1.48432978290834,3.35320968364129,26.2736847514557,33.2580699752938,3.86486060449686,4.15748698444724,1.51129404149295,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1292,1.76455369903061,0.955451045700577,-0.106884769215233,0.961410970719868,6.38304786869716,104.66260982181,11.2087075328908,1.3657536370206,4.60052613946275,0,1292,4.16935730836593,3.32691264477051,1.3768278657222,3.60055589010407,-22.4819981354224,30.057897720034,4.71887778885166,3.22705674022131,1.94703279581898,0,1232.5,5.06492943709098,3.04174441254948,-1.48357409190339,3.38425784440887,26.0002467505635,32.8758720119366,3.88307576288477,4.10947621670668,1.5289504004515,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1300.5,1.75494548990611,0.96503974113094,-0.10748799041937,0.971007399583786,6.35551892975226,103.622675562365,11.27087617572,1.34943905413772,4.65614603928481,0,1300.5,4.16239599501139,3.31235518934282,1.36074474938005,3.58096679310653,-22.3332911780718,30.1899990441062,4.72678771656826,3.20061206844397,1.96311991982029,0,1241,5.04224197538161,3.07124353578225,-1.48080917278041,3.40959420786035,25.7411781933557,32.560101090951,3.90057456145992,4.06304752246705,1.54642181082944,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1309,1.74576280058999,0.974388255034451,-0.108079849022387,0.980364077939305,6.32941607415966,102.628494835936,11.3309438468,1.33366142138273,4.71122970676113,0,1309,4.15539525234292,3.29758849595311,1.34517049653343,3.56140050449066,-22.1918009544943,30.3251907030615,4.73476926588759,3.17448071225586,1.97927972374247,0,1249.5,5.02055061496509,3.0957597493586,-1.47631567231215,3.4297574826893,25.4956879076156,32.3022482673983,3.91745330232926,4.01804771105649,1.56374084107814,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1317.5,1.73698050881095,0.983504493268267,-0.108662346314496,0.989489056930618,6.30474477654863,101.677217221135,11.3889985156142,1.31839127803488,4.76579708305182,0,1317.5,4.14835485703044,3.28261769537096,1.33010034034111,3.54185627169399,-22.0575460744374,30.4634926391266,4.74282328510525,3.14865643797377,1.99551314376584,0,1258,4.99972862581161,3.115730155249,-1.47032978088752,3.44523497963386,25.2628761136332,32.095205623482,3.93379365189959,3.9743470793415,1.58093522828928,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1326,1.72858115582873,0.992394105775597,-0.109232812766194,0.998387634420099,6.28126084636595,100.766418722173,11.4450849352677,1.30360569821171,4.81985106063811,0,1326,4.14127458447888,3.2674544846977,1.31549855713861,3.52232810274751,-21.9300384498719,30.6048639601025,4.75095063566438,3.12313317079855,2.01182113075666,0,1266.5,4.97966052229535,3.13161773063231,-1.46295860845756,3.4564834009251,25.0399810493109,31.9323776404244,3.94967200550861,3.93182828448113,1.59803146337271,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1334.5,1.72053656067509,1.00106688647003,-0.109792021373423,1.0070696098801,6.25889993337697,99.8934250563622,11.4993264445766,1.28927430548902,4.87342785040333,0,1334.5,4.13415420882107,3.25210467897658,1.30137251609666,3.50282104434028,-21.8094684530505,30.7493177099913,4.75915219241175,3.09790498974977,2.02820465055227,0,1275,4.96025649771174,3.14364500123074,-1.45461672165248,3.4638726449848,24.8307638315918,31.8102075650558,3.96514739024524,3.89039725310725,1.61504980041851,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1343,1.71282074121207,1.00953039740312,-0.110344558558865,1.01554298032355,6.23782979632381,99.0559573612015,11.5518398033985,1.27536912971859,4.92656216993897,0,1343,4.12699350291052,3.23658048679646,1.28764891932214,3.48331637766986,-21.694759664013,30.8968061841648,4.76742884385998,3.07296612279264,2.04466468425287,0,1283.5,4.94141619162176,3.15228179375011,-1.44524815726692,3.46779796748482,24.6303587623098,31.7230522341833,3.98028976320882,3.84995418124017,1.63201560626251,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1351.5,1.70542553514567,1.01779020105169,-0.110883873919926,1.02381254478168,6.2176073623415,98.252075817461,11.6026264082545,1.26187608963794,4.97924111469803,0,1351.5,4.1197838468619,3.22087991587616,1.27433250795639,3.4638115961075,-21.5860958011061,31.0474164240295,4.77579124267932,3.04830473315716,2.06120642691521,0,1292,4.92308593028139,3.15776136541348,-1.43502124672334,3.46853612053348,24.4390699808545,31.6680041422021,3.99513370584253,3.81043802653358,1.64894042717065,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1360,1.69832245416266,1.02585418456594,-0.111414636350927,1.03188663582035,6.19841070851005,97.4797407901714,11.6518320877204,1.24876651041372,5.03151330115183,0,1360,4.11253335487082,3.20502096726532,1.26137964288652,3.44430515548475,-21.4827938824395,31.2010439311805,4.78423067974405,3.02392158446384,2.07782679929964,0,1300.5,4.90518252678794,3.16036302184428,-1.42410178234117,3.46640452288939,24.2569632389697,31.6419345843514,4.00973933489373,3.7717666488181,1.66584677478615,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1368.5,1.6914975309408,1.03372972859382,-0.111937192516296,1.03977261304916,6.1801803165378,96.7370843982881,11.699508475524,1.23602304051209,5.08338849781992,0,1368.5,4.10522480229934,3.18899282451112,1.24876976476312,3.42477753440569,-21.3846906617175,31.3578629689549,4.79276797395702,2.99979890558958,2.09453550218717,0,1309,4.88766187646438,3.16031784454675,-1.41255377385138,3.46163502446206,24.0830067747281,31.6423869113525,4.02413656201461,3.73388989798654,1.68274520107508,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1377,1.68494920372842,1.04141650562558,-0.112446594676761,1.04746960568973,6.16261738834128,96.0230603796024,11.7456235475685,1.22363776596109,5.13484094881996,0,1377,4.09787485362931,3.17282296359092,1.23631814775917,3.40518547523751,-21.2888094594326,31.5176740547864,4.80138444379904,2.97594397503944,2.11132513242166,0,1317.5,4.87047614821477,3.1578456879551,-1.40044459545074,3.45445139694623,23.9163770487698,31.6671585256455,4.03835945545689,3.69675608972658,1.69964832806817,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1385.5,1.67863940445063,1.04892696770354,-0.112959669017358,1.05499178688759,6.14653404102483,95.3355219943804,11.7904065949667,1.21157661815275,5.18595787756234,0,1385.5,4.09047466116955,3.15649907430375,1.22444130977369,3.38566727945331,-21.2018303211678,31.6806682485905,4.81009120900491,2.95234547901086,2.12820123926847,0,1326,4.85356381438945,3.15317087282031,-1.38785491606991,3.44508749108957,23.7564928763167,31.7141074915982,4.05245466529225,3.66030453573865,1.7165744669143,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1394,1.67257669789847,1.05626781486315,-0.113445658036169,1.06234251258389,6.13020293753261,94.6729594453804,11.8337611906372,1.19983981197882,5.23668680139655,0,1394,4.08302388145664,3.1400377160968,1.21273251402768,3.36608927527038,-21.1173539071374,31.8467512308433,4.81888949136623,2.92899848024149,2.14516509638528,0,1334.5,4.83690388205919,3.14642092329575,-1.37488126014271,3.43369525526726,23.6037272545495,31.7821430882344,4.06643613217968,3.62450646838456,1.73352851263637,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1402.5,1.66673483016896,1.06343870432666,-0.113933823618018,1.06952456447908,6.11518196723748,94.0345687938053,11.8758415126793,1.18840273095826,5.28708420428586,0,1402.5,4.07552216867929,3.12344252336948,1.2012638713707,3.34647995443768,-21.036549411419,32.0159565133035,4.82778053421098,2.90589815948612,2.16221800019678,0,1343,4.82045256879606,3.13779215427958,-1.36153631856578,3.42045621960465,23.4567641625621,31.8695423671105,4.08033759557093,3.58931687922268,1.75052399066541,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1411,1.66110575703545,1.07044880180346,-0.114413548332278,1.07654591045828,6.10082411889915,93.4187602728152,11.9166752437991,1.17725425728948,5.33715233414917,0,1411,4.06796917466225,3.10672182123497,1.18992664529672,3.32680716238929,-20.957679196149,32.1882697435229,4.83676560288087,2.88303981195057,2.17936127039765,0,1351.5,4.80417252639466,3.12743026121965,-1.3478843788911,3.40552673424406,23.3154541069793,31.9751334634083,4.09418829946316,3.55469665290023,1.76757285380546,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1419.5,1.65568942328697,1.07729916176232,-0.114882378316228,1.08340733096163,6.08697515577074,92.8247264542681,11.9562337172678,1.1663891675146,5.38686870743846,0,1419.5,4.06035569768531,3.08986256022646,1.17902261792724,3.30716570112131,-20.8857385714789,32.3638990572677,4.84585657393523,2.86041260844333,2.19660103882669,0,1360,4.78803933863771,3.11546372802862,-1.33396414327887,3.38903741145118,23.1794057856875,32.0979503309054,4.10800721974343,3.52061716076302,1.78468291787166,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1428,1.6504555734392,1.08400149083932,-0.11534468885233,1.09012092420443,6.07378294116079,92.2507956355041,11.9947116239519,1.155781213893,5.43631029095554,0,1428,4.05269017545559,3.07288856604639,1.16825394818623,3.28747036896021,-20.8158540867288,32.5426704713412,4.85504432260249,2.83801833015098,2.21393401178115,0,1368.5,4.77203326101577,3.1020076192746,-1.31980921800819,3.37110481029247,23.0482665559579,32.2371870973627,4.12180983854234,3.48705389917118,1.80186067920344,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1436.5,1.64541237066108,1.09055165599256,-0.115802412786395,1.09668277692105,6.06135329477998,91.6967109723797,12.0320247599169,1.14543151455696,5.48543079819996,0,1436.5,4.04497225219501,3.05580344005514,1.15758597422168,3.26771173024298,-20.7474686293882,32.7246179152791,4.86433018611447,2.81585259463628,2.2313615844622,0,1377,4.75611966364462,3.08721707510322,-1.30536067378507,3.35184661902563,22.919984330443,32.3916321940712,4.13562504631418,3.45397215950953,1.81911868915348,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1445,1.64054597548035,1.09695973962985,-0.116248056899964,1.10310211725923,6.04922525155249,91.1610484754377,12.0682521902212,1.13532593458848,5.53425682947783,0,1445,4.03719252525207,3.03860017762628,1.14709316423281,3.24790913772231,-20.6818781182499,32.9098907899489,4.87372647072158,2.79390486176614,2.24889021568463,0,1385.5,4.74028229766736,3.07111903355546,-1.29087090126854,3.33138406702206,22.7982770936156,32.5614210674958,4.14946640881022,3.42135135161845,1.83646304089972,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1453.5,1.63585018927129,1.10322741889901,-0.116686967738911,1.10938117265919,6.03765439037487,90.6431423720389,12.1034185609469,1.12545592657124,5.58279107945315,0,1453.5,4.02935961658198,3.0212977843032,1.13687300801461,3.22811408376277,-20.6206319167971,33.0983594267134,4.88322377810768,2.77217723879049,2.26651644752734,0,1394,4.7244998340214,3.05387084178013,-1.27616113294945,3.30979068152742,22.6792275483249,32.7453272194409,4.16335234758995,3.38916774320043,1.85390213269477,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1462,1.63130619068286,1.10936163182775,-0.117122236721435,1.11552716170704,6.02674742701157,90.1419312972296,12.1376453958279,1.11580450799101,5.63108076924009,0,1462,4.02147316263778,3.00389751262738,1.12661012637538,3.20821611541687,-20.5585294218313,33.2900838259739,4.8928235225643,2.75066563791914,2.284241756091,0,1402.5,4.70875644008824,3.0355482659618,-1.26129937844313,3.28716129769208,22.5633525896908,32.9429780844929,4.17729689643115,3.3574020963196,1.87144259964192,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1470.5,1.62692149829494,1.11536270134645,-0.117548438998011,1.12153983035187,6.01621222403087,89.6569339097334,12.1708577439042,1.10637300122063,5.67908408850136,0,1470.5,4.0135235554491,2.98639543938445,1.11666209991647,3.18833686516436,-20.5015923155914,33.4851837372923,4.90253846094051,2.72935977929215,2.3020729457694,0,1411,4.69303096595346,3.01621980773067,-1.24633150564927,3.26357536308277,22.4508923159002,33.1540823860703,4.19131922094132,3.32603186814561,1.8890935373637,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1479,1.62267853766292,1.12123760604215,-0.117970053920702,1.12742658422851,6.0062283782576,89.1871619905702,12.2031713929747,1.09714573202361,5.72684660185542,0,1479,4.00551028929661,2.96879617164597,1.10675457057964,3.16838387640745,-20.445240937589,33.6836866589456,4.91237036485642,2.70825577369615,2.32001178330527,0,1419.5,4.67731355906644,2.99597716518034,-1.23123227459964,3.2391066805985,22.3407916436812,33.3780915162551,4.20542882141186,3.29504301448851,1.90685987392335,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1487.5,1.61857852834125,1.12698777550639,-0.118381852788458,1.13318829380225,5.99651349240205,88.732107102996,12.2345610724594,1.08812001905294,5.77434951766463,0,1487.5,3.99744224495752,2.95111653260701,1.09697000194717,3.14840149507626,-20.3907824189997,33.8854799175484,4.92230944958582,2.68735613106388,2.33805457882956,0,1428,4.66159164583649,2.97487798392384,-1.21604115182581,3.21382250632616,22.2332757174184,33.614824050061,4.21963791255827,3.26441992005356,1.92474787590332,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1496,1.61460544313628,1.13261820443918,-0.1187927632582,1.13883085558372,5.98748078325406,88.291005396223,12.2651346961862,1.07928171332639,5.82163602847911,0,1496,3.98931242965397,2.93334976680365,1.0872051902462,3.12834716425548,-20.3365220990717,34.0907181038168,4.9323654463247,2.66665269361896,2.35620683646379,0,1436.5,4.64584662059728,2.95301034711774,-1.20072827549409,3.1877921045381,22.1272295516725,33.863748597293,4.23396453655497,3.23414313999114,1.94276661087944,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1504.5,1.61076621675902,1.13813095236245,-0.119192517815242,1.14435524249623,5.97859531777341,87.8633515698934,12.294824933733,1.07063224776273,5.86866808870124,0,1504.5,3.981120370452,2.9155034087308,1.07753420755621,3.10825354415863,-20.2836925908585,34.2993939573313,4.94254013272872,2.64614182150349,2.37447035382616,0,1445,4.63006878483207,2.93040811120621,-1.18536916041474,3.16107446047787,22.0236527106383,34.124939668843,4.248419027187,3.20419985109486,1.96092178989168,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1513,1.60704584143269,1.14352990065061,-0.119589705072969,1.14976620720972,5.97025778833438,87.4485222844678,12.3237346117905,1.06215852044461,5.91548736487046,0,1513,3.97286559079677,2.89757984712035,1.06788426292111,3.08809743522328,-20.2310372147172,34.5115597416172,4.95283532169382,2.62581995426092,2.39284696461532,0,1453.5,4.61424778679216,2.90714198617492,-1.16995983449195,3.13373268517043,21.9219897621074,34.3980447035459,4.26301259131879,3.17457708069636,1.97921964011702,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1521.5,1.60344572433225,1.14881839128325,-0.119977400087588,1.15506634990481,5.96209917205269,87.0459602307533,12.3518405820644,1.05385851089862,5.96207673250364,0,1521.5,3.96455534934072,2.8795994786531,1.05838025479844,3.06794099050265,-20.1806141327366,34.7270517102517,4.9632431496043,2.60568869493311,2.41133383254782,0,1462,4.59837138930726,2.88326947397612,-1.15445975418467,3.10580427322693,21.8211409224086,34.6828490720629,4.27775848658799,3.14526086819922,1.99766746558512,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1530,1.59995459515183,1.1539980655439,-0.120364828050663,1.16025825879876,5.95455937168042,86.6552579122984,12.3792193896353,1.04572195761558,6.00846645843251,0,1530,3.95618148259853,2.86155630788777,1.04897076239271,3.0477605161113,-20.1315987526941,34.9460186138409,4.97377505778152,2.58573953111015,2.42993744404023,0,1470.5,4.58243693714334,2.85884859674945,-1.13888759521814,3.07734955012882,21.720993564573,34.9791171570616,4.29266133002986,3.11624409190299,2.01626866249192,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1538.5,1.59656915445247,1.1590753847323,-0.120745584122886,1.16534769214064,5.94728189082334,86.2756653425918,12.4058864599941,1.03774400679393,6.05465824523643,0,1538.5,3.94773565293903,2.84342683675738,1.03931463984104,3.02741657136576,-20.0781069408471,35.1688317445998,4.98444290409916,2.56596402530974,2.44866461306726,0,1479,4.56643157032915,2.83391672983859,-1.12326787053788,3.04841183907977,21.6216845919791,35.286851920203,4.30773549460511,3.08751289406975,2.03503127687267,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1547,1.59329545974494,1.1640461649668,-0.121117621668347,1.17033027494486,5.94018293460489,85.9072457859541,12.4317836970647,1.02992595975756,6.10061844509546,0,1547,3.9392330778615,2.82526321262627,1.02992596640943,3.00713480191756,-20.0289019526415,35.3949322502392,4.99522880751695,2.54636915181739,2.46750762853657,0,1487.5,4.55034620425223,2.80852900894001,-1.10758303458568,3.01903550369312,21.5224964676041,35.605827706135,4.32299214819332,3.05905627176621,2.05396198990216,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
